sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definitionexpsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_type,expsample_source
832,,832,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457417,PBMC,NCIT_C12519,ES1180115,,,PBMC : NA,GEO
833,,832,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457418,PBMC,NCIT_C12519,ES1180116,,,PBMC : NA,GEO
834,,832,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457419,PBMC,NCIT_C12519,ES1180117,,,PBMC : NA,GEO
835,,832,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457420,PBMC,NCIT_C12519,ES1180118,,,PBMC : NA,GEO
836,,832,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457421,PBMC,NCIT_C12519,ES1180119,,,PBMC : NA,GEO
837,,837,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457422,PBMC,NCIT_C12519,ES1180120,,,PBMC : NA,GEO
838,,837,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457423,PBMC,NCIT_C12519,ES1180121,,,PBMC : NA,GEO
839,,837,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457424,PBMC,NCIT_C12519,ES1180122,,,PBMC : NA,GEO
840,,837,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457425,PBMC,NCIT_C12519,ES1180123,,,PBMC : NA,GEO
841,,837,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457426,PBMC,NCIT_C12519,ES1180124,,,PBMC : NA,GEO
842,,842,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457427,PBMC,NCIT_C12519,ES1180125,,,PBMC : NA,GEO
843,,842,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457428,PBMC,NCIT_C12519,ES1180126,,,PBMC : NA,GEO
844,,842,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457429,PBMC,NCIT_C12519,ES1180127,,,PBMC : NA,GEO
845,,842,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457430,PBMC,NCIT_C12519,ES1180128,,,PBMC : NA,GEO
846,,842,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457431,PBMC,NCIT_C12519,ES1180129,,,PBMC : NA,GEO
847,,847,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457432,PBMC,NCIT_C12519,ES1180130,,,PBMC : NA,GEO
848,,847,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457433,PBMC,NCIT_C12519,ES1180131,,,PBMC : NA,GEO
849,,847,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457434,PBMC,NCIT_C12519,ES1180132,,,PBMC : NA,GEO
850,,847,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457435,PBMC,NCIT_C12519,ES1180133,,,PBMC : NA,GEO
851,,847,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457436,PBMC,NCIT_C12519,ES1180134,,,PBMC : NA,GEO
852,,852,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457437,PBMC,NCIT_C12519,ES1180135,,,PBMC : NA,GEO
853,,852,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457438,PBMC,NCIT_C12519,ES1180136,,,PBMC : NA,GEO
854,,852,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457439,PBMC,NCIT_C12519,ES1180137,,,PBMC : NA,GEO
855,,852,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457440,PBMC,NCIT_C12519,ES1180138,,,PBMC : NA,GEO
856,,852,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457441,PBMC,NCIT_C12519,ES1180139,,,PBMC : NA,GEO
857,,857,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457442,PBMC,NCIT_C12519,ES1180140,,,PBMC : NA,GEO
858,,857,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457443,PBMC,NCIT_C12519,ES1180141,,,PBMC : NA,GEO
859,,857,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457444,PBMC,NCIT_C12519,ES1180142,,,PBMC : NA,GEO
860,,857,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457445,PBMC,NCIT_C12519,ES1180143,,,PBMC : NA,GEO
861,,861,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457446,PBMC,NCIT_C12519,ES1180144,,,PBMC : NA,GEO
862,,861,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457447,PBMC,NCIT_C12519,ES1180145,,,PBMC : NA,GEO
863,,861,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457448,PBMC,NCIT_C12519,ES1180146,,,PBMC : NA,GEO
864,,861,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457449,PBMC,NCIT_C12519,ES1180147,,,PBMC : NA,GEO
865,,861,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457450,PBMC,NCIT_C12519,ES1180148,,,PBMC : NA,GEO
866,,866,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457451,PBMC,NCIT_C12519,ES1180149,,,PBMC : NA,GEO
867,,866,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457452,PBMC,NCIT_C12519,ES1180150,,,PBMC : NA,GEO
868,,866,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457453,PBMC,NCIT_C12519,ES1180151,,,PBMC : NA,GEO
869,,866,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457454,PBMC,NCIT_C12519,ES1180152,,,PBMC : NA,GEO
870,,866,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457455,PBMC,NCIT_C12519,ES1180153,,,PBMC : NA,GEO
871,,871,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457456,PBMC,NCIT_C12519,ES1180154,,,PBMC : NA,GEO
872,,871,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457457,PBMC,NCIT_C12519,ES1180155,,,PBMC : NA,GEO
873,,871,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457458,PBMC,NCIT_C12519,ES1180156,,,PBMC : NA,GEO
874,,874,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457459,PBMC,NCIT_C12519,ES1180157,,,PBMC : NA,GEO
875,,874,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457460,PBMC,NCIT_C12519,ES1180158,,,PBMC : NA,GEO
876,,874,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457461,PBMC,NCIT_C12519,ES1180159,,,PBMC : NA,GEO
877,,874,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457462,PBMC,NCIT_C12519,ES1180160,,,PBMC : NA,GEO
878,,874,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457463,PBMC,NCIT_C12519,ES1180161,,,PBMC : NA,GEO
879,,879,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457464,PBMC,NCIT_C12519,ES1180162,,,PBMC : NA,GEO
880,,879,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457465,PBMC,NCIT_C12519,ES1180163,,,PBMC : NA,GEO
881,,879,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457466,PBMC,NCIT_C12519,ES1180164,,,PBMC : NA,GEO
882,,879,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457467,PBMC,NCIT_C12519,ES1180165,,,PBMC : NA,GEO
883,,879,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457468,PBMC,NCIT_C12519,ES1180166,,,PBMC : NA,GEO
884,,884,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457469,PBMC,NCIT_C12519,ES1180167,,,PBMC : NA,GEO
885,,884,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457470,PBMC,NCIT_C12519,ES1180168,,,PBMC : NA,GEO
886,,884,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457471,PBMC,NCIT_C12519,ES1180169,,,PBMC : NA,GEO
887,,884,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457472,PBMC,NCIT_C12519,ES1180170,,,PBMC : NA,GEO
888,,884,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457473,PBMC,NCIT_C12519,ES1180171,,,PBMC : NA,GEO
889,,889,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457474,PBMC,NCIT_C12519,ES1180172,,,PBMC : NA,GEO
890,,889,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457475,PBMC,NCIT_C12519,ES1180173,,,PBMC : NA,GEO
891,,889,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457476,PBMC,NCIT_C12519,ES1180174,,,PBMC : NA,GEO
892,,889,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457477,PBMC,NCIT_C12519,ES1180175,,,PBMC : NA,GEO
893,,889,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457478,PBMC,NCIT_C12519,ES1180176,,,PBMC : NA,GEO
894,,894,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457479,PBMC,NCIT_C12519,ES1180177,,,PBMC : NA,GEO
895,,894,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457480,PBMC,NCIT_C12519,ES1180178,,,PBMC : NA,GEO
896,,894,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457481,PBMC,NCIT_C12519,ES1180179,,,PBMC : NA,GEO
897,,894,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457482,PBMC,NCIT_C12519,ES1180180,,,PBMC : NA,GEO
898,,894,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457483,PBMC,NCIT_C12519,ES1180181,,,PBMC : NA,GEO
899,,899,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457484,PBMC,NCIT_C12519,ES1180182,,,PBMC : NA,GEO
900,,899,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457485,PBMC,NCIT_C12519,ES1180183,,,PBMC : NA,GEO
901,,899,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457486,PBMC,NCIT_C12519,ES1180184,,,PBMC : NA,GEO
902,,899,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457487,PBMC,NCIT_C12519,ES1180185,,,PBMC : NA,GEO
903,,899,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457488,PBMC,NCIT_C12519,ES1180186,,,PBMC : NA,GEO
904,,904,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457489,PBMC,NCIT_C12519,ES1180187,,,PBMC : NA,GEO
905,,904,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457490,PBMC,NCIT_C12519,ES1180188,,,PBMC : NA,GEO
906,,904,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457491,PBMC,NCIT_C12519,ES1180189,,,PBMC : NA,GEO
907,,904,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457492,PBMC,NCIT_C12519,ES1180190,,,PBMC : NA,GEO
908,,904,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457493,PBMC,NCIT_C12519,ES1180191,,,PBMC : NA,GEO
909,,909,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457494,PBMC,NCIT_C12519,ES1180192,,,PBMC : NA,GEO
910,,909,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457495,PBMC,NCIT_C12519,ES1180193,,,PBMC : NA,GEO
911,,909,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457496,PBMC,NCIT_C12519,ES1180194,,,PBMC : NA,GEO
912,,909,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457497,PBMC,NCIT_C12519,ES1180195,,,PBMC : NA,GEO
913,,909,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457498,PBMC,NCIT_C12519,ES1180196,,,PBMC : NA,GEO
914,,914,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457499,PBMC,NCIT_C12519,ES1180197,,,PBMC : NA,GEO
915,,914,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457500,PBMC,NCIT_C12519,ES1180198,,,PBMC : NA,GEO
916,,914,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457501,PBMC,NCIT_C12519,ES1180199,,,PBMC : NA,GEO
917,,914,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457502,PBMC,NCIT_C12519,ES1180200,,,PBMC : NA,GEO
918,,914,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457503,PBMC,NCIT_C12519,ES1180201,,,PBMC : NA,GEO
919,,919,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457504,PBMC,NCIT_C12519,ES1180202,,,PBMC : NA,GEO
920,,919,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457505,PBMC,NCIT_C12519,ES1180203,,,PBMC : NA,GEO
921,,919,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457506,PBMC,NCIT_C12519,ES1180204,,,PBMC : NA,GEO
922,,919,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457507,PBMC,NCIT_C12519,ES1180205,,,PBMC : NA,GEO
923,,919,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457508,PBMC,NCIT_C12519,ES1180206,,,PBMC : NA,GEO
924,,924,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457509,PBMC,NCIT_C12519,ES1180207,,,PBMC : NA,GEO
925,,924,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457510,PBMC,NCIT_C12519,ES1180208,,,PBMC : NA,GEO
926,,924,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457511,PBMC,NCIT_C12519,ES1180209,,,PBMC : NA,GEO
927,,927,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457512,PBMC,NCIT_C12519,ES1180210,,,PBMC : NA,GEO
928,,927,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457513,PBMC,NCIT_C12519,ES1180211,,,PBMC : NA,GEO
929,,927,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457514,PBMC,NCIT_C12519,ES1180212,,,PBMC : NA,GEO
930,,927,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457515,PBMC,NCIT_C12519,ES1180213,,,PBMC : NA,GEO
931,,931,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457516,PBMC,NCIT_C12519,ES1180214,,,PBMC : NA,GEO
932,,931,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457517,PBMC,NCIT_C12519,ES1180215,,,PBMC : NA,GEO
933,,931,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457518,PBMC,NCIT_C12519,ES1180216,,,PBMC : NA,GEO
934,,931,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457519,PBMC,NCIT_C12519,ES1180217,,,PBMC : NA,GEO
935,,931,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457520,PBMC,NCIT_C12519,ES1180218,,,PBMC : NA,GEO
936,,936,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457521,PBMC,NCIT_C12519,ES1180219,,,PBMC : NA,GEO
937,,936,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457522,PBMC,NCIT_C12519,ES1180220,,,PBMC : NA,GEO
938,,936,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457523,PBMC,NCIT_C12519,ES1180221,,,PBMC : NA,GEO
939,,939,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457524,PBMC,NCIT_C12519,ES1180222,,,PBMC : NA,GEO
940,,939,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457525,PBMC,NCIT_C12519,ES1180223,,,PBMC : NA,GEO
941,,939,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457526,PBMC,NCIT_C12519,ES1180224,,,PBMC : NA,GEO
942,,939,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457527,PBMC,NCIT_C12519,ES1180225,,,PBMC : NA,GEO
943,,939,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457528,PBMC,NCIT_C12519,ES1180226,,,PBMC : NA,GEO
944,,944,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457529,PBMC,NCIT_C12519,ES1180227,,,PBMC : NA,GEO
945,,944,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457530,PBMC,NCIT_C12519,ES1180228,,,PBMC : NA,GEO
946,,944,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457531,PBMC,NCIT_C12519,ES1180229,,,PBMC : NA,GEO
947,,947,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457532,PBMC,NCIT_C12519,ES1180230,,,PBMC : NA,GEO
948,,947,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457533,PBMC,NCIT_C12519,ES1180231,,,PBMC : NA,GEO
949,,947,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457534,PBMC,NCIT_C12519,ES1180232,,,PBMC : NA,GEO
950,,947,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457535,PBMC,NCIT_C12519,ES1180233,,,PBMC : NA,GEO
951,,947,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457536,PBMC,NCIT_C12519,ES1180234,,,PBMC : NA,GEO
952,,952,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457537,PBMC,NCIT_C12519,ES1180235,,,PBMC : NA,GEO
953,,952,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457538,PBMC,NCIT_C12519,ES1180236,,,PBMC : NA,GEO
954,,952,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457539,PBMC,NCIT_C12519,ES1180237,,,PBMC : NA,GEO
955,,952,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457540,PBMC,NCIT_C12519,ES1180238,,,PBMC : NA,GEO
956,,952,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457541,PBMC,NCIT_C12519,ES1180239,,,PBMC : NA,GEO
957,,957,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457542,PBMC,NCIT_C12519,ES1180240,,,PBMC : NA,GEO
958,,957,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457543,PBMC,NCIT_C12519,ES1180241,,,PBMC : NA,GEO
959,,957,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457544,PBMC,NCIT_C12519,ES1180242,,,PBMC : NA,GEO
960,,960,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457545,PBMC,NCIT_C12519,ES1180243,,,PBMC : NA,GEO
961,,960,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457546,PBMC,NCIT_C12519,ES1180244,,,PBMC : NA,GEO
962,,960,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457547,PBMC,NCIT_C12519,ES1180245,,,PBMC : NA,GEO
963,,960,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457548,PBMC,NCIT_C12519,ES1180246,,,PBMC : NA,GEO
964,,960,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457549,PBMC,NCIT_C12519,ES1180247,,,PBMC : NA,GEO
965,,965,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457550,PBMC,NCIT_C12519,ES1180248,,,PBMC : NA,GEO
966,,965,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457551,PBMC,NCIT_C12519,ES1180249,,,PBMC : NA,GEO
967,,965,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457552,PBMC,NCIT_C12519,ES1180250,,,PBMC : NA,GEO
968,,965,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457553,PBMC,NCIT_C12519,ES1180251,,,PBMC : NA,GEO
969,,965,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457554,PBMC,NCIT_C12519,ES1180252,,,PBMC : NA,GEO
970,,970,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457555,PBMC,NCIT_C12519,ES1180253,,,PBMC : NA,GEO
971,,970,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457556,PBMC,NCIT_C12519,ES1180254,,,PBMC : NA,GEO
972,,970,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457557,PBMC,NCIT_C12519,ES1180255,,,PBMC : NA,GEO
973,,970,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457558,PBMC,NCIT_C12519,ES1180256,,,PBMC : NA,GEO
974,,970,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457559,PBMC,NCIT_C12519,ES1180257,,,PBMC : NA,GEO
975,,975,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457560,PBMC,NCIT_C12519,ES1180258,,,PBMC : NA,GEO
976,,975,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457561,PBMC,NCIT_C12519,ES1180259,,,PBMC : NA,GEO
977,,975,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457562,PBMC,NCIT_C12519,ES1180260,,,PBMC : NA,GEO
978,,975,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457563,PBMC,NCIT_C12519,ES1180261,,,PBMC : NA,GEO
979,,975,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457564,PBMC,NCIT_C12519,ES1180262,,,PBMC : NA,GEO
980,,980,blood draw,EFO_0009121,61.0,Days,UO_0000035,,,GSE18323,GSM457565,PBMC,NCIT_C12519,ES1180263,,,PBMC : NA,GEO
981,,980,blood draw,EFO_0009121,63.0,Days,UO_0000035,,,GSE18323,GSM457566,PBMC,NCIT_C12519,ES1180264,,,PBMC : NA,GEO
982,,980,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457567,PBMC,NCIT_C12519,ES1180265,,,PBMC : NA,GEO
983,,980,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457568,PBMC,NCIT_C12519,ES1180266,,,PBMC : NA,GEO
984,,980,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457569,PBMC,NCIT_C12519,ES1180267,,,PBMC : NA,GEO
985,,985,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457570,PBMC,NCIT_C12519,ES1180268,,,PBMC : NA,GEO
986,,985,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE18323,GSM457571,PBMC,NCIT_C12519,ES1180269,,,PBMC : NA,GEO
987,,985,blood draw,EFO_0009121,60.0,Days,UO_0000035,,,GSE18323,GSM457572,PBMC,NCIT_C12519,ES1180270,,,PBMC : NA,GEO
988,,988,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457573,PBMC,NCIT_C12519,ES1180271,,,PBMC : NA,GEO
989,,989,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457574,PBMC,NCIT_C12519,ES1180272,,,PBMC : NA,GEO
990,,990,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457575,PBMC,NCIT_C12519,ES1180273,,,PBMC : NA,GEO
991,,991,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457576,PBMC,NCIT_C12519,ES1180274,,,PBMC : NA,GEO
992,,992,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457577,PBMC,NCIT_C12519,ES1180275,,,PBMC : NA,GEO
993,,993,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457578,PBMC,NCIT_C12519,ES1180276,,,PBMC : NA,GEO
994,,994,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457579,PBMC,NCIT_C12519,ES1180277,,,PBMC : NA,GEO
995,,995,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457580,PBMC,NCIT_C12519,ES1180278,,,PBMC : NA,GEO
996,,996,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457581,PBMC,NCIT_C12519,ES1180279,,,PBMC : NA,GEO
997,,997,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457582,PBMC,NCIT_C12519,ES1180280,,,PBMC : NA,GEO
998,,998,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457583,PBMC,NCIT_C12519,ES1180281,,,PBMC : NA,GEO
999,,999,blood draw,EFO_0009121,74.0,Days,UO_0000035,,,GSE18323,GSM457584,PBMC,NCIT_C12519,ES1180282,,,PBMC : NA,GEO
1000,,947,blood draw,EFO_0009121,79.0,Days,UO_0000035,,,GSE18323,GSM457585,PBMC,NCIT_C12519,ES1180283,,,PBMC : NA,GEO
1001,,919,blood draw,EFO_0009121,79.0,Days,UO_0000035,,,GSE18323,GSM457586,PBMC,NCIT_C12519,ES1180284,,,PBMC : NA,GEO
1002,,980,blood draw,EFO_0009121,79.0,Days,UO_0000035,,,GSE18323,GSM457587,PBMC,NCIT_C12519,ES1180285,,,PBMC : NA,GEO
1003,,939,blood draw,EFO_0009121,79.0,Days,UO_0000035,,,GSE18323,GSM457588,PBMC,NCIT_C12519,ES1180286,,,PBMC : NA,GEO
1004,,985,blood draw,EFO_0009121,79.0,Days,UO_0000035,,,GSE18323,GSM457589,PBMC,NCIT_C12519,ES1180287,,,PBMC : NA,GEO
